ID,filename,extent,growth_stage_F,growth_stage_M,growth_stage_S,growth_stage_V,damage_DR,damage_DS,damage_FD,damage_G,damage_ND,damage_PS,damage_WD,damage_WN,season_LR2020,season_LR2021,season_SR2020,season_SR2021
ID_5QC399XXTL,L426F04409C01S09113Rp18650.jpg,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ID_KMZ2FIJPQ9,L376F00304C39S12293Dp38780.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_0IINAG6Y1C,20_repeat_2_1258_1168_871.JPG,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_950L1I0KP2,157_repeat_2_1278_5186_3511.JPG,80,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_ULAC1NHM1L,L1115F02322C01S07560Rp24770.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_9TFA24M0D3,L134F00807C01S05236Rp14042.jpg,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_CX30Y3Q7XG,230_repeat_2_1855_1444_1071.JPG,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
ID_XEK86FCPE1,L353F01863C02S07811Rp18114.jpg,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
ID_W9F1SXNKUX,L321F01947C01S05644Rp08119.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_SZPOUTPG1K,L231F01523C03S08202Rp21778.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_H1S8PGCCZA,95_repeat_2_1518_980_657.JPG,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
ID_ZZ524LRD6O,L332F01528C01S09104Rp16434.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_9Q3NJ5PW7X,L428F01583C01S00379Rp03686.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_C08YY0D0J4,L1124F01336C39S13833Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_K14M4FTASI,L1122F03372C39S11702Dp33010.jpg,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
ID_NGVWWL0E06,L1149F01112C39S11816Rp36856.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_CVMBHKJQ4I,L332F00524C39S12304Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_VCT3EME3ZB,L314F00138C01S03486Rp05151.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_UESGCBKR5N,L232F04079C01S04579Rp11018.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_C07D3XHZX1,L113F00663C39S12897Rp34988.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_QTBC9IKYAR,L1116F03178C02S09052Rp23486.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_BWH35IGR94,L398F03412C39S13514Rp45182.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_TI0UY1PPYV,L1094F04326C39S12048Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_L9K3QU4M5Y,L1089F02358C01S08278Rp26625.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_G5R626T4M2,L410F02693C01S07293Rp23642.jpg,20,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_JFDNY9XRL6,L398F01012C01S03352Rp11199.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_ZDJZ4OXAE3,L342F01845C01S07764Rp24134.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_LYE9B4JN9F,L142F03350C01S06811Rp16770.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_DHXGLTW4V9,L1095F01324C39S12057Rp41759.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_U4MSO97DPI,L1153F03241C01S09512Rp15960.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_K4XTK7ZK2Y,L124F00335C01S00117Rp07018.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_Z94KPJ5MIP,L1150F01299C01S10092Rp25813.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_29XPY6XK7O,L221F00511C39S13395Rp45666.jpg,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ID_3BCG9J5K26,L323F00157C39S14582Dp45372.jpg,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
ID_DFEJ4DNXTN,L353F03474C01S03647Rp10853.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_99RTR38YSB,L1153F03564C01S08168Rp22905.jpg,40,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_MU2A2T964X,L331F04671C39S14123Rp44805.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_P6U5M7N1YI,L1084F02299C39S13928Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_WY0BH8DKJZ,L243F04631C41S12214Rp46263.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_0OX9MECZOG,L314F01549C39S12487Rp48642.jpg,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_YIPFDAL0BG,L1089F04702C01S08076Rp20056.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_RBKPKDFELV,L141F02482C01S08249Rp18221.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
ID_UCED472FKN,L241F00435C39S13901Rp40021.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_CJBVYJFKYZ,L121F03458C39S12904Rp35096.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_4L4XKO0FGM,L353F01204C40S12482Rp43384.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_HOQOQ7UYAB,L376F03575C39S12372Rp39935.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_JOU057IUUY,L354F03912C39S14684Rp44305.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_G1PA7GOZ8W,L410F02530C39S14676Rp42090.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_FUARDEF7GI,L1124F02013C01S06838Rp25290.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_P7ISIXUVET,L1093F01350C01S07104Rp29169.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_KV685TNOF1,L1089F00554C39S11812Rp37729.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_6NBQEXUWP1,L1094F00008C01S00327Ip.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
ID_2AMQ40H633,L398F00971C01S03360Rp08665.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_Q4DIEVKYHG,L410F02997C39S14487Rp44840.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_WCVFFA8QEQ,226_initial_1_1085_1085.JPG,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
ID_DGBO9Y3QHB,18_repeat_2_1362_1004_679.JPG,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
ID_TQRIDOUPJW,L1137F01674C39S14829Rp40787.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_WZMQ1J52KM,L222F03152C01S03015Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_8O9OURGU4O,201_repeat_2_1382_6057_4423.JPG,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID_UWZZ9TQZEL,L1089F02711C39S11960Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_KEAAJIXD0D,L221F01960C01S04838Rp05761.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_HDWBMJEN8X,L134F00807C01S06936Rp26901.jpg,20,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_GGJ47EQPNL,L1116F01796C39S11849Rp34165.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_ZU9J0S59XA,L113F01130C01S04775Rp13432.jpg,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_I6LWT3IILD,L133F00269C01S09806Rp31485.jpg,40,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_1Y92XMSXKX,L1093F01465C01S02003Ip.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_6KWPWDZI7L,L1094F04343C39S12051Rp39669.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_T3EZTR1IE5,L415F03484C39S14113Ip.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_3Y2PPPEEMS,L371F01102C41S12866Rp47617.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_QT81FSMPDO,L325F01619C39S12180Rp46976.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_Y91LUYGRL9,L341F01734C39S13281Rp36210.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
ID_P8QC17VLD2,L354F03929C39S14701Rp42491.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_E5IQ96DKR3,L1094F01699C01S07505Rp31234.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_XUNOGKLBRR,L242F01472C01S03066Rp06431.jpg,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
ID_PMOJ3NJRZL,L231F04696C03S06916Rp27724.jpg,20,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
ID_0S84H7JH7U,L331F04178C01S07798Rp21850.jpg,20,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ID_IUKSRA1U0L,L124F01780C01S01192Rp08172.jpg,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_6H6142BU9I,L325F03156C01S00265Rp06501.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ID_OOQA8CVQH2,L1094F02237C39S11587Rp37750.jpg,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ID_1COCDAOLG0,L331F02028C01S07080Rp23175.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ID_M4XPBX6A5S,L1090F01267C01S07916Rp28057.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_LJW3WH2T61,L378F00264C39S12310Rp45632.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
ID_S87AMQNYVU,L323F01551C01S07829Rp26322.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ID_Z916VWREMJ,L435F00204C39S12244Rp41121.jpg,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ID_JEXZI5Z4TC,L134F00822C01S01077Rp11799.jpg,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ID_4BPBG4U71D,L361F02339C01S01974Rp03290.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_ZPDM7A8OAL,33_repeat_2_1270_6090_4465.JPG,30,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
ID_I180DJEKFP,244_repeat_2_2083_1448_1074.JPG,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ID_9I1K56G07B,L133F01656C01S05458Ip.jpg,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
ID_A6KZZEUTFV,L321F01937C39S13138Rp42941.jpg,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_3CVDHQBDCN,L428F03552C39S14153Rp45577.jpg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ID_D1SWOXWYL6,L1131F04412C01S09888Rp17117.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
ID_XKDDITRUYF,L323F03132C01S07759Rp22532.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
